,Years,CH4(ppb),Temp(Celsius),Temp(Kelvin),CO2(ppm),years_workaround
648,6734.95068,,-0.28,,,67.3495068
649,6754.85059,,-1.47,,,67.5485059
650,6758.1,675.4418396,,,,67.581
651,6775.19922,,-1.31,,,67.7519922
652,6796.66455,,-1.2,,,67.9666455
653,6813.9,676.1815996,,,,68.139
654,6817.73438,,-1.07,,,68.1773438
655,6821.2,657.5,,,,68.212
656,6837.80859,,-0.59,,,68.3780859
657,6838.0,,,216.4,262.3,68.38
658,6857.56445,,0.75,,,68.5756445
659,6876.75293,,-0.25,,,68.76752929999999
660,6881.5,673.7165,,,,68.815
661,6891.6,657.3,,,,68.916
662,6894.72949,,0.99,,,68.9472949
663,6913.03467,,-0.73,,,69.1303467
664,6933.19678,,-0.8,,,69.3319678
665,6941.0,,,216.0,263.0,69.41
666,6953.43799,,-1.23,,,69.5343799
667,6955.7,647.6441176,,,,69.557
668,6973.75098,,-0.49,,,69.7375098
669,6993.71631,,-0.29,,,69.93716309999999
670,7010.9,670.7,,,,70.109
671,7013.37988,,-1.44,,,70.13379880000001
672,7028.0,,,216.5,260.7,70.28
673,7034.45752,,-0.94,,,70.3445752
674,7055.52197,,-0.66,,,70.5552197
675,7070.1,663.5094977,,,,70.70100000000001
676,7076.34229,,-1.11,,,70.7634229
677,7096.71631,,-1.16,,,70.9671631
678,7112.0,,,217.3,258.4,71.12
679,7117.57666,,-0.39,,,71.1757666
680,7130.8,671.35,,,,71.308
681,7134.8,664.7,,,,71.348
682,7138.54639,,-1.91,,,71.3854639
683,7159.63916,,-3.0,,,71.5963916
684,7183.03809,,-1.32,,,71.8303809
685,7183.6,664.0419989,,,,71.836
686,7185.4,665.0,,,,71.854
687,7198.8,666.430382,,,,71.988
688,7206.14893,,-0.93,,,72.0614893
689,7227.69482,,-1.82,,,72.27694819999999
690,7234.0,,,217.2,260.1,72.34
691,7248.8374,,-1.56,,,72.48837400000001
692,7257.3,663.3,,,,72.57300000000001
693,7270.31396,,-1.43,,,72.7031396
694,7291.77637,,-0.4,,,72.9177637
695,7311.01465,,0.88,,,73.1101465
696,7320.0,,,217.7,260.4,73.2
697,7329.80273,,-0.81,,,73.2980273
698,7331.4,675.0227138,,,,73.314
699,7349.2124,,-2.1,,,73.492124
700,7355.0,670.9140778,,,,73.55
701,7361.8,673.7,,,,73.618
702,7370.96484,,-1.04,,,73.70964839999999
703,7392.32568,,-1.84,,,73.9232568
704,7413.0,,,217.4,259.7,74.13
705,7414.37549,,-1.69,,,74.1437549
706,7436.4126,,-0.24,,,74.364126
707,7441.2,676.3347122,,,,74.41199999999999
708,7457.46973,,-1.53,,,74.5746973
709,7477.94238,,-1.77,,,74.7794238
710,7498.46387,,-0.93,,,74.98463869999999
711,7507.0,,,218.0,259.2,75.07
712,7509.5,675.3505458,,,,75.095
713,7518.73486,,0.03,,,75.18734859999999
714,7538.68262,,-0.93,,,75.3868262
715,7557.28027,,0.7,,,75.5728027
716,7559.5,682.3,,,,75.595
717,7576.21826,,-0.71,,,75.7621826
718,7583.0,685.4014167,,,,75.83
719,7590.0,,,218.3,260.8,75.9
720,7595.2207,,0.83,,,75.952207
721,7614.23779,,-1.14,,,76.1423779
722,7633.49609,,-1.71,,,76.3349609
723,7636.6,688.95,,,,76.366
724,7641.6,683.3,,,,76.416
725,7654.58057,,-0.82,,,76.5458057
726,7675.59277,,-0.46,,,76.7559277
727,7689.8,693.0557214,,,,76.898
728,7691.0,,,218.6,259.6,76.91
729,7694.80908,,0.43,,,76.9480908
730,7713.66211,,-1.88,,,77.1366211
731,7733.28223,,-1.14,,,77.3328223
732,7749.5,676.3,,,,77.495
733,7753.18359,,0.79,,,77.53183589999999
734,7768.8,673.840889,,,,77.688
735,7773.04932,,0.47,,,77.7304932
736,7781.0,,,218.9,259.3,77.81
737,7792.45361,,-2.03,,,77.9245361
738,7812.20361,,-1.04,,,78.1220361
739,7833.15186,,-1.47,,,78.3315186
740,7844.2,669.5888899,,,,78.442
741,7850.9,682.3,,,,78.509
742,7854.24023,,-1.49,,,78.5424023
743,7874.2207,,-0.34,,,78.742207
744,7876.0,,,216.4,258.3,78.76
745,7885.0,674.6233881,,,,78.85
746,7893.61865,,0.26,,,78.9361865
747,7913.12061,,-0.56,,,79.1312061
748,7932.1,685.0,,,,79.321
749,7932.94727,,-1.06,,,79.3294727
750,7952.77002,,-1.24,,,79.5277002
751,7973.72852,,-1.41,,,79.7372852
752,7990.0,,,218.0,261.3,79.9
753,7994.78516,,-1.25,,,79.9478516
754,8011.5,678.0,,,,80.115
755,8016.25537,,-2.19,,,80.1625537
756,8037.89941,,-0.87,,,80.3789941
757,8050.0,,,216.0,260.7,80.5
758,8060.00879,,-3.09,,,80.6000879
759,8082.52441,,-1.13,,,80.8252441
760,8086.2,717.0515,,,,80.862
761,8104.10156,,-0.65,,,81.0410156
762,8124.47559,,-1.4,,,81.2447559
763,8145.28857,,-2.04,,,81.4528857
764,8147.7,698.0,,,,81.477
765,8168.22363,,-2.54,,,81.6822363
766,8181.0,,,218.3,261.8,81.81
767,8191.03564,,-2.25,,,81.9103564
768,8213.10742,,-1.31,,,82.1310742
769,8235.14648,,-1.71,,,82.35146479999999
770,8241.6,694.2864599,,,,82.416
771,8253.7,678.0,,,,82.537
772,8255.94727,,-0.77,,,82.5594727
773,8276.73535,,-1.35,,,82.76735350000001
774,8281.0,,,216.4,259.0,82.81
775,8297.71387,,-1.43,,,82.9771387
776,8302.5,682.4566084,,,,83.025
777,8318.74023,,-1.26,,,83.18740229999999
778,8323.5,688.0,,,,83.235
779,8339.99707,,-1.24,,,83.3999707
780,8361.41699,,-2.4,,,83.6141699
781,8383.13184,,-1.69,,,83.8313184
782,8387.0,,,216.7,260.9,83.87
783,8405.27148,,-1.89,,,84.05271479999999
784,8426.94141,,-1.4,,,84.26941409999999
785,8443.6,672.163994,,,,84.436
786,8447.5625,,-0.74,,,84.475625
787,8459.0,661.3,,,,84.59
788,8468.13672,,-0.7,,,84.68136720000001
789,8477.0,,,216.9,260.4,84.77
790,8488.25391,,-0.85,,,84.88253909999999
791,8508.36719,,-2.79,,,85.08367190000001
792,8528.2,668.6787834,,,,85.28200000000001
793,8528.88184,,-0.74,,,85.2888184
794,8549.50879,,0.38,,,85.4950879
795,8567.5,652.0,,,,85.675
796,8569.625,,-0.81,,,85.69625
797,8579.0,,,216.7,259.3,85.79
798,8589.31641,,-1.54,,,85.89316409999999
799,8608.98145,,0.02,,,86.08981449999999
800,8628.54395,,-1.22,,,86.2854395
801,8648.09375,,-1.13,,,86.4809375
802,8653.0,,,217.8,262.0,86.53
803,8654.3,671.3971893,,,,86.54299999999999
804,8661.9,666.0,,,,86.619
805,8668.16602,,-0.7,,,86.68166020000001
806,8688.30762,,-1.6,,,86.88307619999999
807,8708.7,684.5189354,,,,87.087
808,8708.86133,,-1.55,,,87.08861329999999
809,8729.69824,,-0.84,,,87.29698239999999
810,8750.14453,,-1.29,,,87.5014453
811,8757.1,680.7,,,,87.571
812,8769.94727,,-0.44,,,87.6994727
813,8784.0,,,217.0,263.7,87.84
814,8789.86426,,-2.0,,,87.8986426
815,8811.45508,,-1.62,,,88.1145508
816,8833.03223,,-0.93,,,88.3303223
817,8852.47656,,-0.19,,,88.5247656
818,8861.6,693.5484963,,,,88.616
819,8867.5,673.3,,,,88.675
820,8869.0,,,217.0,263.8,88.69
821,8871.72363,,-0.9,,,88.71723630000001
822,8891.24512,,-0.86,,,88.91245119999999
823,8910.98535,,-0.86,,,89.10985350000001
824,8921.6,679.2116836,,,,89.21600000000001
825,8930.55859,,-1.13,,,89.30558590000001
826,8949.62988,,0.05,,,89.4962988
827,8968.69824,,-0.1,,,89.68698239999999
828,8973.0,,,216.5,265.2,89.73
829,8974.5,703.0,,,,89.745
830,8988.20996,,-1.49,,,89.8820996
831,9007.7959,,-0.67,,,90.07795899999999
832,9027.30762,,-0.94,,,90.27307619999999
833,9046.75586,,-0.59,,,90.46755859999999
834,9066.20117,,-1.09,,,90.66201170000001
835,9085.62891,,-0.49,,,90.8562891
836,9092.0,,,217.6,260.6,90.92
837,9105.04492,,-0.49,,,91.0504492
838,9116.4,650.4022932,,,,91.164
839,9126.03223,,-2.56,,,91.26032230000001
840,9127.8,633.3,,,,91.27799999999999
841,9140.0,,,218.4,260.9,91.4
842,9147.31738,,-1.9,,,91.4731738
843,9167.60547,,-0.06,,,91.67605470000001
844,9173.6,652.519,,,,91.736
845,9180.1,654.3,,,,91.801
846,9187.44238,,-1.42,,,91.8744238
847,9206.50879,,0.11,,,92.0650879
848,9224.43359,,0.54,,,92.24433590000001
849,9232.0,,,217.8,263.0,92.32
850,9242.35645,,-0.51,,,92.4235645
851,9261.82617,,-0.99,,,92.6182617
852,9266.2,664.7,,,,92.662
853,9281.49414,,-1.57,,,92.81494140000001
854,9300.67285,,-0.04,,,93.00672850000001
855,9317.0,,,216.7,263.8,93.17
856,9319.49219,,-0.28,,,93.19492190000001
857,9338.2959,,-0.45,,,93.38295899999999
858,9357.02734,,-0.57,,,93.5702734
859,9374.9,643.4884398,,,,93.749
860,9375.74414,,-0.14,,,93.7574414
861,9382.6,559.0,,,,93.82600000000001
862,9393.95703,,-0.33,,,93.9395703
863,9412.0,,0.24,,,94.12
864,9429.85156,,,,,94.29851559999999
865,9447.16602,,0.48,,,94.4716602
866,9459.9,469.0,,,,94.59899999999999
867,9464.46777,,-0.48,,,94.64467769999999
868,9483.60059,,-2.02,,,94.8360059
869,9503.57812,,-0.33,,,95.0357812
870,9523.06836,,-1.11,,,95.23068359999999
871,9536.0,,,216.6,264.4,95.36
872,9541.80664,,0.04,,,95.4180664
873,9560.53027,,-0.75,,,95.6053027
874,9578.31836,,0.79,,,95.78318359999999
875,9596.10449,,-0.1,,,95.96104489999999
876,9597.0,,,218.1,264.2,95.97
877,9614.36035,,-1.16,,,96.14360350000001
878,9633.125,,-0.08,,,96.33125
879,9651.76953,,-0.38,,,96.5176953
880,9660.3,488.431719,,,,96.603
881,9669.01953,,1.11,,,96.6901953
882,9674.6,467.7,,,,96.74600000000001
883,9686.26855,,-0.04,,,96.86268550000001
884,9703.60352,,0.01,,,97.0360352
885,9721.0,,,216.9,264.0,97.21
886,9721.02539,,0.45,,,97.21025390000001
887,9738.43359,,-0.07,,,97.38433590000001
888,9755.05371,,1.33,,,97.5505371
889,9766.6,477.3,,,,97.666
890,9771.61035,,0.62,,,97.7161035
891,9788.9502,,-2.4,,,97.889502
892,9807.0,,,219.0,263.4,98.07
893,9808.65137,,-0.13,,,98.0865137
894,9828.33984,,-0.2,,,98.28339840000001
895,9847.20898,,-1.57,,,98.47208979999999
896,9848.3,462.0160152,,,,98.48299999999999
897,9858.3,482.7,,,,98.583
898,9866.01172,,0.68,,,98.6601172
899,9884.24121,,-0.61,,,98.8424121
900,9901.97559,,0.15,,,99.0197559
901,9909.0,,,216.5,265.7,99.09
902,9919.73633,,-0.65,,,99.19736329999999
903,9938.54395,,-0.97,,,99.38543949999999
904,9957.35059,,0.35,,,99.5735059
905,9971.2,462.3,,,,99.712
906,9975.7627,,-0.36,,,99.757627
907,9983.0,,,217.1,264.9,99.83
908,9993.95703,,-0.75,,,99.9395703
909,10011.9775,,0.26,,,100.119775
910,10029.3438,,0.32,,,100.29343800000001
911,10046.71,,-0.2,,,100.46709999999999
912,10064.6074,,0.29,,,100.64607400000001
913,10082.8076,,-1.18,,,100.828076
914,10083.0,480.2567037,,,,100.83
915,10088.0,,,218.3,267.5,100.88
916,10088.8,466.7,,,,100.88799999999999
917,10100.7148,,0.02,,,101.007148
918,10117.3848,,1.39,,,101.17384799999999
919,10134.0547,,0.43,,,101.340547
920,10143.5,478.5904994,,,,101.435
921,10151.3037,,-0.02,,,101.513037
922,10169.0801,,-0.47,,,101.690801
923,10186.8447,,0.38,,,101.868447
924,10204.6504,,-0.2,,,102.046504
925,10209.0,,,218.4,266.9,102.09
926,10222.457,,-1.08,,,102.22457
927,10240.6914,,-1.38,,,102.406914
928,10259.3174,,0.61,,,102.593174
929,10277.8193,,-0.07,,,102.77819299999999
930,10294.0,,,218.3,266.0,102.94
931,10295.4287,,-0.15,,,102.95428700000001
932,10313.0391,,0.12,,,103.130391
933,10331.2852,,-1.76,,,103.312852
934,10349.9658,,0.26,,,103.499658
935,10368.6934,,-1.27,,,103.68693400000001
936,10387.5,542.0,,,,103.875
937,10387.6484,,-0.47,,,103.876484
938,10406.6045,,-0.71,,,104.06604499999999
939,10417.0,,,216.9,265.1,104.17
940,10425.666,,-1.53,,,104.25666
941,10444.7451,,0.31,,,104.447451
942,10462.4648,,0.53,,,104.624648
943,10478.709,,1.16,,,104.78709
944,10494.9551,,0.41,,,104.94955099999999
945,10511.0078,,-0.02,,,105.11007799999999
946,10526.8,650.993563,,,,105.26799999999999
947,10527.0,,,218.0,267.6,105.27
948,10527.0107,,2.12,,,105.27010700000001
949,10534.8,627.0,,,,105.348
950,10543.0801,,-1.23,,,105.43080099999999
951,10561.7129,,-0.12,,,105.617129
952,10580.3486,,-0.55,,,105.80348599999999
953,10599.0938,,-0.88,,,105.990938
954,10617.9082,,-0.64,,,106.179082
955,10621.0,,,217.8,264.8,106.21
956,10636.5059,,-0.51,,,106.365059
957,10654.5195,,-0.27,,,106.545195
958,10654.9,643.3,,,,106.54899999999999
959,10672.5352,,0.86,,,106.725352
960,10690.502,,-0.77,,,106.90502000000001
961,10708.46,,-0.84,,,107.0846
962,10726.8691,,-1.01,,,107.268691
963,10744.0,,,217.7,264.8,107.44
964,10746.2324,,-1.08,,,107.46232400000001
965,10765.5918,,-0.96,,,107.655918
966,10784.1104,,-0.35,,,107.841104
967,10785.5,610.4635896,,,,107.855
968,10797.3,646.0,,,,107.973
969,10802.6348,,-0.22,,,108.026348
970,10805.0,,,217.3,265.0,108.05
971,10820.6396,,0.25,,,108.206396
972,10827.0,,,217.1,265.3,108.27
973,10838.3174,,-0.51,,,108.383174
974,10856.1475,,-1.36,,,108.56147499999999
975,10875.415,,-0.8,,,108.75415000000001
976,10894.6758,,-0.33,,,108.946758
977,10895.0,,,218.6,264.4,108.95
978,10912.8857,,0.28,,,109.12885700000001
979,10930.7822,,-0.96,,,109.307822
980,10933.0,,,217.6,264.1,109.33
981,10933.8,661.4955,,,,109.338
982,10949.2148,,-1.81,,,109.492148
983,10959.7,661.7,,,,109.59700000000001
984,10968.9082,,-0.66,,,109.689082
985,10988.5869,,-0.12,,,109.885869
986,11006.1572,,-0.27,,,110.061572
987,11014.0,,,218.3,264.2,110.14
988,11023.7334,,0.3,,,110.23733399999999
989,11041.708,,-0.08,,,110.41708
990,11060.0918,,-1.45,,,110.60091800000001
991,11078.5186,,-1.14,,,110.785186
992,11087.0,,,217.3,264.5,110.87
993,11097.5898,,-0.47,,,110.975898
994,11116.6689,,-1.41,,,111.166689
995,11119.8,670.4033836,,,,111.198
996,11128.6,653.3,,,,111.286
997,11136.0,,,219.0,264.0,111.36
998,11136.4746,,-1.62,,,111.364746
999,11156.5488,,-0.93,,,111.565488
1000,11175.1875,,0.37,,,111.751875
1001,11192.2822,,0.53,,,111.922822
1002,11201.0,,,218.3,263.0,112.01
1003,11209.3838,,0.18,,,112.09383799999999
1004,11227.6016,,-0.29,,,112.276016
1005,11236.0,,,217.3,265.2,112.36
1006,11245.9404,,-2.15,,,112.45940399999999
1007,11264.5518,,-0.61,,,112.645518
1008,11278.0,,,217.4,258.8,112.78
1009,11283.459,,-0.32,,,112.83459
1010,11302.1328,,-0.95,,,113.021328
1011,11305.2,645.7,,,,113.052
1012,11318.9443,,1.29,,,113.189443
1013,11335.752,,1.11,,,113.35752000000001
1014,11338.0,,,216.9,260.8,113.38
1015,11353.6064,,-1.77,,,113.53606400000001
1016,11372.5303,,-0.78,,,113.725303
1017,11391.5273,,-1.59,,,113.915273
1018,11392.0,,,216.7,255.4,113.92
1019,11406.1,628.4335,,,,114.061
1020,11410.9902,,-0.77,,,114.109902
1021,11430.4473,,-0.37,,,114.304473
1022,11436.0,,,217.0,253.9,114.36
1023,11448.0908,,0.42,,,114.480908
1024,11465.3408,,0.14,,,114.653408
1025,11468.2,624.8581951,,,,114.682
1026,11469.0,,,218.5,253.8,114.69
1027,11477.9,618.7,,,,114.779
1028,11482.4912,,0.79,,,114.824912
1029,11499.3379,,0.28,,,114.993379
1030,11516.1816,,-0.73,,,115.161816
1031,11534.6416,,-1.33,,,115.346416
1032,11547.3,613.0,,,,115.473
1033,11554.0088,,-0.92,,,115.540088
1034,11573.4229,,-1.16,,,115.734229
1035,11580.0,,,216.5,250.7,115.8
1036,11592.9346,,-1.15,,,115.92934600000001
1037,11612.4434,,-0.19,,,116.12443400000001
1038,11630.7852,,-1.05,,,116.307852
1039,11635.0,,,217.1,249.7,116.35
1040,11649.1289,,0.01,,,116.491289
1041,11667.3623,,-1.06,,,116.673623
1042,11674.6,618.6,,,,116.74600000000001
1043,11676.0,,,216.9,251.1,116.76
1044,11685.5176,,0.07,,,116.85517599999999
1045,11687.3,623.2599844,,,,116.87299999999999
1046,11696.0,630.0,,,,116.96
1047,11703.75,,-1.29,,,117.0375
1048,11722.7441,,-0.5,,,117.227441
1049,11727.0,,,217.2,250.7,117.27
1050,11741.7461,,-0.88,,,117.417461
1051,11760.4072,,0.07,,,117.604072
1052,11778.9531,,-1.3,,,117.78953100000001
1053,11798.4639,,-2.48,,,117.984639
1054,11819.0,,,218.3,245.3,118.19
1055,11819.9482,,-1.85,,,118.199482
1056,11821.4,611.7,,,,118.214
1057,11841.3965,,-2.09,,,118.413965
1058,11862.6777,,-1.86,,,118.626777
1059,11883.957,,-2.11,,,118.83957000000001
1060,11896.0,,,216.5,245.3,118.96
1061,11905.2725,,-1.84,,,119.052725
1062,11926.5986,,-2.78,,,119.265986
1063,11949.4121,,-2.64,,,119.49412099999999
1064,11958.0,,,217.5,246.6,119.58
1065,11972.2861,,-1.69,,,119.722861
1066,11991.8,578.3,,,,119.91799999999999
1067,11993.3936,,-1.99,,,119.93393599999999
1068,12001.0,596.8829014,,,,120.01
1069,12014.4326,,-1.96,,,120.144326
1070,12036.7266,,-3.02,,,120.367266
1071,12050.0,,,217.7,243.2,120.5
1072,12059.3008,,-2.57,,,120.59300800000001
1073,12059.8,568.8756288,,,,120.598
1074,12082.4902,,-2.91,,,120.82490200000001
1075,12105.833,,-4.44,,,121.05833000000001
1076,12122.0,,,216.3,240.3,121.22
1077,12130.8604,,-3.03,,,121.308604
1078,12156.1396,,-2.97,,,121.561396
1079,12180.584,,-3.81,,,121.80584
1080,12204.7021,,-2.63,,,122.047021
1081,12227.249,,-2.12,,,122.27249
1082,12249.9336,,-3.61,,,122.499336
1083,12273.4033,,-2.23,,,122.734033
1084,12297.4521,,-4.23,,,122.97452100000001
1085,12323.7012,,-4.4,,,123.237012
1086,12339.1,464.7,,,,123.391
1087,12349.8477,,-3.49,,,123.49847700000001
1088,12361.7,476.0199447,,,,123.617
1089,12371.0,,,216.6,237.5,123.71
1090,12375.8887,,-4.91,,,123.758887
1091,12401.6885,,-3.17,,,124.016885
1092,12427.3848,,-2.76,,,124.273848
1093,12452.1934,,-4.1,,,124.521934
1094,12477.0107,,-4.14,,,124.77010700000001
1095,12496.0,,,218.2,237.6,124.96
1096,12503.2119,,-3.86,,,125.03211900000001
1097,12530.3105,,-5.5,,,125.303105
1098,12559.377,,-4.91,,,125.59377
1099,12584.5,461.0,,,,125.845
1100,12588.3926,,-5.17,,,125.88392599999999
1101,12596.8,469.6166667,,,,125.96799999999999
1102,12604.6,468.6689331,,,,126.046
1103,12617.3242,,-4.65,,,126.17324199999999
1104,12642.0,,,216.2,234.2,126.42
1105,12645.7383,,-5.15,,,126.45738300000001
1106,12673.4316,,-3.88,,,126.73431599999999
1107,12700.4229,,-4.35,,,127.004229
1108,12727.2959,,-4.19,,,127.27295899999999
1109,12754.4102,,-5.28,,,127.54410200000001
1110,12760.0,,,217.8,238.3,127.6
1111,12760.9,459.3,,,,127.609
1112,12784.1279,,-5.53,,,127.841279
1113,12812.8379,,-4.1,,,128.128379
1114,12840.6387,,-4.74,,,128.406387
1115,12867.3994,,-3.56,,,128.673994
1116,12894.1436,,-4.41,,,128.94143599999998
1117,12919.7,469.8641497,,,,129.197
1118,12921.5732,,-4.82,,,129.215732
1119,12942.0,,,217.8,237.3,129.42
1120,12949.6152,,-5.04,,,129.496152
1121,12978.3389,,-4.58,,,129.783389
1122,13005.3965,,-3.85,,,130.053965
1123,13016.2,475.7,,,,130.162
1124,13032.168,,-4.05,,,130.32168
1125,13058.9648,,-4.61,,,130.589648
1126,13086.6318,,-5.17,,,130.86631799999998
1127,13090.0,,,216.6,237.9,130.9
1128,13115.4902,,-4.7,,,131.154902
1129,13143.252,,-4.27,,,131.43252
1130,13170.4932,,-3.47,,,131.704932
1131,13195.9873,,-3.94,,,131.95987300000002
1132,13221.9482,,-4.6,,,132.219482
1133,13241.0,,,216.9,237.6,132.41
1134,13248.8369,,-3.6,,,132.488369
1135,13252.6,463.0097119,,,,132.526
1136,13266.7,451.0,,,,132.667
1137,13274.8125,,-3.57,,,132.748125
1138,13300.1768,,-4.12,,,133.001768
1139,13326.6846,,-4.28,,,133.26684600000002
1140,13353.667,,-5.31,,,133.53667
1141,13383.1836,,-5.06,,,133.831836
1142,13412.043,,-4.49,,,134.12043
1143,13440.0,,,217.3,236.4,134.4
1144,13440.2119,,-4.92,,,134.402119
1145,13442.8,451.7,,,,134.428
1146,13467.7861,,-3.97,,,134.677861
1147,13494.8799,,-2.76,,,134.948799
1148,13519.9131,,-4.46,,,135.199131
1149,13542.0,,,217.5,239.2,135.42
1150,13545.542,,-3.88,,,135.45542
1151,13572.4082,,-4.83,,,135.724082
1152,13595.2,441.3803499,,,,135.952
1153,13600.4316,,-4.98,,,136.004316
1154,13605.0,456.0,,,,136.05
1155,13629.2363,,-5.06,,,136.292363
1156,13653.0,,,218.0,238.6,136.53
1157,13658.3955,,-5.03,,,136.583955
1158,13686.9766,,-4.18,,,136.869766
1159,13714.5898,,-4.78,,,137.145898
1160,13742.3896,,-4.43,,,137.423896
1161,13770.2178,,-3.06,,,137.702178
1162,13796.3457,,-5.07,,,137.963457
1163,13804.0,,,216.0,238.6,138.04
1164,13822.4404,,-3.15,,,138.224404
1165,13848.4473,,-4.6,,,138.484473
1166,13875.4268,,-4.68,,,138.754268
1167,13894.1,441.2,,,,138.941
1168,13903.4229,,-4.23,,,139.03422899999998
1169,13915.1,438.4386673,,,,139.151
1170,13920.0,473.3,,,,139.2
1171,13929.7461,,-3.49,,,139.297461
1172,13948.0,,,217.7,239.1,139.48
1173,13955.624,,-2.82,,,139.55624
1174,13978.9863,,-2.64,,,139.789863
1175,14002.4414,,-3.24,,,140.024414
1176,14027.6934,,-3.98,,,140.276934
1177,14053.2969,,-4.05,,,140.53296899999998
1178,14080.1504,,-4.48,,,140.801504
1179,14106.1699,,-3.27,,,141.061699
1180,14110.3,418.7,,,,141.10299999999998
1181,14131.2773,,-2.71,,,141.312773
1182,14155.6436,,-3.0,,,141.556436
1183,14179.5664,,-3.43,,,141.795664
1184,14204.5215,,-4.14,,,142.045215
1185,14229.9482,,-1.02,,,142.299482
1186,14251.6855,,-1.93,,,142.516855
1187,14263.3,423.7,,,,142.63299999999998
1188,14272.6641,,-2.16,,,142.726641
1189,14292.5,427.3,,,,142.925
1190,14294.8633,,-2.69,,,142.948633
1191,14303.0,,,216.4,228.5,143.03
1192,14317.7021,,-2.5,,,143.177021
1193,14340.8975,,-2.96,,,143.408975
1194,14364.3115,,-2.52,,,143.643115
1195,14390.0684,,-5.32,,,143.900684
1196,14417.127,,-3.78,,,144.17127
1197,14441.9443,,-2.71,,,144.419443
1198,14466.5557,,-4.17,,,144.665557
1199,14480.0,404.7,,,,144.8
1200,14493.4365,,-4.17,,,144.93436499999999
1201,14520.1777,,-3.55,,,145.201777
1202,14546.5146,,-4.59,,,145.465146
1203,14550.0,,,216.4,228.4,145.5
1204,14573.5322,,-4.2,,,145.735322
1205,14601.2031,,-5.42,,,146.012031
1206,14630.5674,,-4.94,,,146.305674
1207,14654.3,409.2,,,,146.543
1208,14659.8857,,-4.22,,,146.598857
1209,14667.1,404.1524256,,,,146.671
1210,14687.8242,,-5.03,,,146.878242
1211,14715.834,,-4.44,,,147.15834
1212,14725.0,,,217.8,226.1,147.25
1213,14743.9121,,-3.62,,,147.439121
1214,14770.2705,,-4.04,,,147.702705
1215,14796.4482,,-4.29,,,147.964482
1216,14823.0586,,-3.62,,,148.23058600000002
1217,14849.6504,,-4.02,,,148.49650400000002
1218,14876.1,408.3,,,,148.761
1219,14876.2168,,-4.25,,,148.762168
1220,14882.5,381.3,,,,148.825
1221,14890.0,,,216.4,225.2,148.9
1222,14904.249,,-5.52,,,149.04249
1223,14933.3652,,-2.3,,,149.333652
1224,14958.7334,,-4.54,,,149.587334
1225,14984.2314,,-5.1,,,149.84231400000002
1226,15012.0,,,219.2,224.5,150.12
1227,15013.6973,,-5.09,,,150.136973
1228,15042.25,,-4.05,,,150.4225
1229,15069.832,,-4.17,,,150.69832
1230,15095.8,395.4,,,,150.958
1231,15097.373,,-4.5,,,150.97373
1232,15124.6,388.8398486,,,,151.246
1233,15124.9482,,-4.36,,,151.249482
1234,15152.917,,-4.76,,,151.52917
1235,15181.5762,,-5.16,,,151.815762
1236,15211.252,,-5.72,,,152.11252000000002
1237,15233.0,,,217.4,222.0,152.33
1238,15242.0713,,-5.47,,,152.420713
1239,15273.1592,,-5.66,,,152.731592
1240,15304.2441,,-5.51,,,153.042441
1241,15335.3877,,-5.74,,,153.35387699999998
1242,15366.4,371.3,,,,153.664
1243,15366.4971,,-5.7,,,153.664971
1244,15397.4355,,-4.75,,,153.974355
1245,15427.1318,,-5.11,,,154.27131799999998
1246,15438.0,,,217.4,221.0,154.38
1247,15456.5674,,-5.35,,,154.565674
1248,15487.4111,,-6.01,,,154.874111
1249,15518.2646,,-5.19,,,155.182646
1250,15549.1982,,-6.37,,,155.491982
1251,15555.7,375.4,,,,155.55700000000002
1252,15570.0,,,217.0,220.9,155.7
1253,15580.8,366.152,,,,155.808
1254,15581.1982,,-4.8,,,155.811982
1255,15592.7,383.7,,,,155.92700000000002
1256,15612.0059,,-5.39,,,156.120059
1257,15641.9473,,-5.25,,,156.419473
1258,15672.4775,,-5.61,,,156.72477500000002
1259,15703.0625,,-5.32,,,157.030625
1260,15733.7461,,-5.62,,,157.337461
1261,15742.0,,,217.6,219.4,157.42
1262,15765.1611,,-5.82,,,157.651611
1263,15797.1064,,-6.18,,,157.971064
1264,15829.6992,,-5.39,,,158.296992
1265,15838.8,366.3,,,,158.388
1266,15861.7119,,-6.66,,,158.617119
1267,15886.0,,,217.1,214.0,158.86
1268,15894.1484,,-5.91,,,158.941484
1269,15927.0967,,-5.96,,,159.270967
1270,15958.7,377.2381364,,,,159.58700000000002
1271,15959.8936,,-6.46,,,159.59893599999998
1272,15973.3,371.3,,,,159.733
1273,15993.8545,,-6.9,,,159.938545
1274,16028.6016,,-6.76,,,160.286016
1275,16063.3047,,-5.94,,,160.633047
1276,16073.0,,,216.7,207.5,160.73
1277,16096.1738,,-6.1,,,160.961738
1278,16128.8203,,-6.07,,,161.28820299999998
1279,16161.6318,,-6.22,,,161.61631799999998
1280,16195.9795,,-7.41,,,161.95979499999999
1281,16230.9004,,-6.44,,,162.30900400000002
1282,16260.0,,,216.4,207.7,162.6
1283,16265.7949,,-6.12,,,162.657949
1284,16299.1855,,-6.76,,,162.991855
1285,16306.2,375.3,,,,163.062
1286,16333.9238,,-6.79,,,163.339238
